Predicted Rent,Predicted Class
10000.269,0
27146.264,0
6791.9937,0
6546.905,0
44271.45,0
13749.261,0
22487.744,0
23565.91,0
13792.588,0
13423.944,0
10981.409,0
15597.342,0
13828.132,0
9859.614,0
24211.06,0
7986.4736,0
51379.12,0
37232.51,0
11711.616,0
35673.6,0
16092.982,0
21168.688,0
15532.082,0
15852.609,0
13112.233,0
6569.8237,0
22809.432,0
6257.9077,0
9052.663,0
9100.419,0
15599.844,0
18203.1,0
15297.718,0
6983.878,0
5220.6494,0
11422.243,0
11435.641,0
12216.794,0
19975.768,0
21885.088,0
20104.975,0
21846.365,0
19632.227,0
33932.895,0
16047.423,0
25809.264,0
20795.9,0
10276.081,0
13447.411,0
18538.332,0
43635.844,0
29542.018,0
11577.901,0
6396.636,0
5491.115,0
5398.0835,0
8439.05,0
10142.817,0
13865.569,0
9765.5205,0
35341.793,0
19986.734,0
31054.684,0
13453.696,0
68462.05,0
8765.159,0
10118.046,0
5053.305,0
8378.927,0
18250.3,0
45666.02,0
45471.668,0
9872.453,0
34397.707,0
7371.481,0
33423.5,0
12646.976,0
22348.213,0
8630.196,0
43533.2,0
8955.526,0
17236.229,0
15825.198,0
13168.424,0
18427.24,0
34121.934,0
43108.434,0
10754.16,0
9853.501,0
6701.189,0
9733.253,0
24068.314,0
10637.9795,0
16712.264,0
46577.363,0
19957.564,0
7512.515,0
11308.857,0
10233.231,0
16929.725,0
15260.546,0
8611.887,0
7453.5947,0
8273.806,0
18815.318,0
16968.729,0
22887.373,0
11464.314,0
7105.656,0
17298.893,0
16204.516,0
14251.862,0
11366.925,0
19323.104,0
17319.104,0
43660.246,0
21899.303,0
16638.229,0
22627.717,0
13216.321,0
13291.25,0
35493.215,0
5936.479,0
13114.598,0
16536.617,0
12050.7705,0
3742.3223,0
14315.187,0
8315.491,0
18346.63,0
22792.037,0
38591.98,0
24374.031,0
9724.046,0
20960.38,0
35956.527,0
36673.133,0
36533.82,0
35818.113,0
13686.257,0
39449.965,0
11684.741,0
7573.1045,0
45427.43,0
7537.774,0
5079.9624,0
8988.753,0
11399.524,0
15910.093,0
17357.418,0
18126.133,0
19212.318,0
19571.805,0
14575.749,0
13842.099,0
25132.209,0
14076.449,0
10059.492,0
8446.333,0
14189.419,0
7925.1606,0
11206.484,0
20745.955,0
9568.118,0
5823.375,0
19973.064,0
7925.1606,0
18260.994,0
15240.375,0
19664.68,0
12201.478,0
23356.809,0
10469.638,0
5288.677,0
13412.676,0
44765.3,0
5039.076,0
5665.3975,0
8320.962,0
18822.193,0
9610.966,0
8352.473,0
20293.053,0
7749.3975,0
46190.38,0
11583.913,0
13764.751,0
14065.241,0
16610.99,0
11398.902,0
8411.804,0
7579.9272,0
5206.94,0
4412.772,0
8998.665,0
16639.162,0
14334.327,0
5957.2397,0
31369.941,0
33199.668,0
9125.802,0
11382.519,0
15528.388,0
11622.462,0
10035.046,0
12352.562,0
10789.216,0
14083.157,0
55386.414,0
62060.707,0
18066.074,0
8135.7285,0
14269.994,0
12560.687,0
18415.846,0
20429.389,0
16183.03,0
15924.143,0
13796.744,0
16476.414,0
15005.377,0
11601.12,0
6478.8164,0
19223.744,0
8399.49,0
18861.408,0
25301.31,0
8306.867,0
10056.267,0
18344.117,0
8096.9346,0
18012.604,0
15951.763,0
5529.0786,0
91896.305,0
11635.155,0
56234.55,0
11380.103,0
7262.354,0
8272.818,0
16864.162,0
10145.491,0
10118.835,0
6205.556,0
4927.6147,0
24104.93,0
11493.643,0
5585.699,0
11830.224,0
24815.01,0
48766.285,0
33660.574,0
17755.678,0
13058.515,0
19744.162,0
11565.464,0
27269.717,0
16142.591,0
5554.062,0
7831.179,0
14673.968,0
14672.251,0
11537.067,0
17981.867,0
33218.652,0
31797.709,0
13741.091,0
13984.614,0
16248.106,0
5653.4995,0
8384.249,0
22651.33,0
26341.955,0
15486.187,0
17709.615,0
16427.504,0
26527.256,0
17294.834,0
14046.256,0
26919.848,0
35493.426,0
42214.348,0
20738.832,0
